"拼音排序","編號","詞彙","拼音","等級","詞類","英文解釋"
590,"0925","放鬆","fàngsōng ","A","(VS)","relax,slacken,loosen"
594,"1045","非凡","fēifán ","A","(VS)","outstanding,extraordinary,uncommon"
601,"2023","費力","fèilì ","A","(VS)","need great effort,be strenuous"
603,"0967","沸騰","fèiténg ","A","(VS)","boil"
617,"0171","分離","fēnlí ","A","(VS)","dispart,detach;break up (couple/lover etc.)"
618,"0166","分裂","fēnliè ","A","(VS)","split,break up,divide"
621,"0159","分享","fēnxiăng ","A","(VS)","share (joy/rights/etc.),partake of"
624,"1470","粉紅","fěnhóng ","A","(VS)","pink"
630,"1110","封閉","fēngbì ","A","(VS)","resistant to anything new"
634,"1282","風光","fēngguāng ","A","(VS)","grand;beautiful, lovely"
639,"2827","豐盛","fēngshèng ","A","(VS)","rich,sumptuous"
640,"2826","豐收","fēngshōu ","A","(VS)","bumper harvest"
643,"1283","風行","fēngxíng","A","(VS)","be in fashion,be popular"
650,"2517","膚淺","fūqiăn ","A","(VS)","superficial"
661,"2401","腐爛","fŭlàn ","A","(VS)","putrescence,putridity,corruption,decay,decomposition,blet,putrefaction"
662,"2400","腐蝕","fŭshí ","A","(VS)","corrode, corrupt"
664,"2399","腐朽","fŭxiŭ ","A","(VS)","molder,moulder,rust"
667,"1262","負","fù ","A","(VS)","(1)carry on back/shoulder,bear,shoulder/bear (responsibility),owe (money);(2)betray,abandon,go against"
670,"1883","富","fù ","A","(VS)","be rich in,be full of"
675,"1896","復甦","fùsū ","A","(VS)","resuscitate,recover"
676,"1884","富有","fùyǒu ","A","(VS)","be rich/wealthy"
677,"1885","富有","fùyǒu ","A","(VS)","be rich in,be full of"
679,"1895","復原","fùyuán ","A","(VS)","recover from an illness,restore,rehabilitate"
680,"2226","該死","gāisǐ ","A","(VS)","deserve death, Damn it!"
682,"0723","改觀","găiguān ","A","(VS)","transfigure,have new outlook,change the face of,change appearance"
687,"2148","概括","gàiguā ","A","(VS)","summarize, generalize"
692,"1537","乾燥","gānzào ","A","(VS)","dry,arid"
694,"2114","感恩","gănēn ","A","(VS)","feel grateful,be thankful"
698,"1325","剛強","gāngqiáng ","A","(VS)","firmly"
724,"0727","更動","gēngdòng ","A","(VS)","change,alter"
736,"1370","恭敬","gōngjìng ","A","(VS)","respectful"
738,"0312","功利","gōnglì ","A","(VS)","utilitarian"
749,"2563","鞏固","gǒnggù ","A","(VS)","consolidate,strengthen,solidify"
750,"0465","共產","gòngchăn ","A","(VS)","communist"
758,"0868","孤獨","gūdú ","A","(VS)","lonely,solitary"
760,"2033","辜負","gūfù ","A","(VS)","disappoint, let down, fail to live up to"
762,"0866","孤立","gūlì ","A","(VS)","isolated"
766,"0327","古怪","gŭguài ","A","(VS)","quaint; eccentric"
777,"0851","固有","gùyǒu ","A","(VS)","intrinsic,inherent,innate"
778,"0852","固執","gùzhí ","A","(VS)","obstinate,stubborn,persist in,cling to"
788,"2878","關懷","guānhuái ","A","(VS)","show loving care/concern for"
791,"2873","關切","guānqiè  ","A","(VS)","be deeply concerned"
795,"2874","關係","guānxì ","A","(VS)","concern,affect,to matter"
796,"2876","關照","guānzhào ","A","(VS)","look after"
803,"1788","貫徹","guànchè ","A","(VS)","carry out,implement"
807,"0455","光滑","guānghuá ","A","(VS)","sleek"
808,"0456","光輝","guānghuī ","A","(VS)","brilliant,magnificent"
811,"2803","歸","guī ","A","(VS)","put in sb.'s charge,belong"
815,"1775","規矩","guījŭ ","A","(VS)","well-behaved,gentleman-like,honest"
817,"1773","規則","guīzé ","A","(VS)","regular,fixed"
822,"1577","國產","guóchăn ","A","(VS)","make domestically"
826,"1579","國營","guóyíng ","A","(VS)","state operated/run"
827,"0944","果斷","guǒduàn ","A","(VS)","determined,resolute"
832,"2266","過量","guòliàng ","A","(VS)","overkill,overrun,overdo"
833,"2265","過敏","guòmǐn ","A","(VS)","have allergy"
835,"2261","過人","guòrén ","A","(VS)","excel,surpass,surpass others"
837,"2268","過癮","guòyǐn ","A","(VS)","satisfy craving,enjoy oneself to the fullest"
838,"2264","過重","guòzhòng ","A","(VS)","overbalance"
851,"0524","好受","hăoshòu ","A","(VS)","pleasurable, comfortable, feeling good"
853,"0525","好學","hàoxué ","A","(VS)","be fond of learning,be eager to learn"
860,"0841","和睦","hémù ","A","(VS)","harmony; concord; amicability"
863,"0843","和諧","héxié ","A","(VS)","harmonious,concordant"
864,"0499","合意","héyì ","A","(VS)","be to one's liking,pleasing,be to one's taste,suit"
866,"0627","何在","hézài ","A","(VS)","where?,what place?"
871,"1205","狠","hěn ","A","(VS)","malicious"
872,"1206","狠心","hěnxīn ","A","(VS)","cruel"
873,"1335","哼","hēng ","A","(VS)","inj.: humph!"
877,"2932","轟動","hōngdòng ","A","(VS)","make a sensation,stir"
878,"2933","轟轟烈烈","hōnghōnglièliè ","A","(VS)","astounding"
882,"0685","宏偉","hóngwěi ","A","(VS)","magnificent,grand"
889,"0995","狐疑","húyí ","A","(VS)","be suspicious"
891,"0130","互補","hùbŭ ","A","(VS)","help each other, complement"
892,"0129","互惠","hùhuì ","A","(VS)","reciprocity"
899,"0474","划不來","huábùlái ","A","(VS)","not worthwhile,not to one's advantage"
906,"2304","劃時代","huàshídài ","A","(VS)","epoch-making,epochal"
908,"2847","懷","huái ","A","(VS)","think of,cherish,conceive (a child)"
909,"2848","懷念","huáiniàn ","A","(VS)","cherish memory of,think of"
910,"2849","懷疑","huáiyí","A","(VS)","suspect,doubt"
912,"1623","患","huàn ","A","(VS)","contract (an illness)"
916,"1490","荒唐","huāngtáng ","A","(VS)","1.absurd; fantastic; preposterous 2.dissipated; loose; intemperate"
917,"2121","慌張","huāngzhāng ","A","(VS)","hurry,hustle,nervous,flustered,fidget,fluster,flurried"
918,"1906","惶恐","huángkǒng ","A","(VS)","terrified"
919,"1129","恍惚","huănghū ","A","(VS)","illusory, elusive"
922,"2548","輝煌","huīhuáng ","A","(VS)","brilliant,glorious"
925,"0505","回升","huíshēng ","A","(VS)","rise again (after a fall),pick up"
928,"1376","悔恨","huǐhèn ","A","(VS)","regret deeply"
937,"2139","會意","huìyì ","A","(VS)","understand, comprehend, know"
938,"0937","昏","hūn ","A","(VS)","faint,swoon,dizzy,syncope"
940,"1698","混","hùn ","A","(VS)","fool/play around together"
941,"1699","混淆","hùnyáo ","A","(VS)","blur,confuse,mix up"
942,"1700","混濁","hùnzhuó ","A","(VS)","turbid,muddy"
944,"1189","活期","huóqí ","A","(VS)","current"
950,"2724","獲","huò ","A","(VS)","obtain,win,reap,capture,catch"
952,"2775","豁達","huòdá ","A","(VS)","open-minded"
954,"2639","積","jī","A","(VS)","amass,store up,accumulate"
957,"2620","機動","jīdòng ","A","(VS)","power-driven,motorized,flexible,in reserve for emergency use,mobile"
959,"1531","飢餓","jīè ","A","(VS)","starve"
961,"2624","機警","jījǐng ","A","(VS)","alert"
965,"2177","畸形","jīxíng","A","(VS)","(1) deformity; (2) abnormal"
968,"2628","激增","jīzēng ","A","(VS)","increase sharply,soar"
973,"2100","嫉妒","jídù ","A","(VS)","be jealous of,envy,hate"
974,"2144","極端","jíduān ","A","(VS)","extremeness"
981,"0477","吉利","jílì ","A","(VS)","lucky, auspicious,good fortune"
984,"2069","集權","jíquán ","A","(VS)","centralization"
990,"0478","吉祥","jíxiáng ","A","(VS)","auspicious"
992,"1127","急躁","jízào ","A","(VS)","anxious,tingle"
1008,"0308","加快","jiākuài ","A","(VS)","speed up,accelerate"
1016,"0680","夾雜","jiázá ","A","(VS)","be mixed up or mingled with"
1027,"0540","尖端","jiānduān ","A","(VS)","most advanced,sophisticated"
1028,"1581","堅固","jiāngù ","A","(VS)","firm,solid,sturdy"
1029,"2764","艱鉅","jiānjù ","A","(VS)","herculean (task), difficult to surmount"
1030,"2763","艱苦","jiānkŭ ","A","(VS)","arduous"
1031,"2765","艱難","jiānnán ","A","(VS)","difficult,hard"
1032,"1580","堅忍","jiānrěn ","A","(VS)","steadfast and persevering (in face of difficulties),long-suffering"
1034,"1582","堅信","jiānxìn ","A","(VS)","believe firmly"
1035,"1583","堅硬","jiānyìng ","A","(VS)","hard and solid,firm,rigid,stiff,stony"
1037,"2812","簡便","jiănbiàn ","A","(VS)","be efficient and convenient"
1039,"2811","簡化","jiănhuà ","A","(VS)","simplify"
1043,"2539","賤","jiàn ","A","(VS)","cheap, inexpensive, worthless;lowly, humble;despicable"
1052,"1546","健壯","jiànzhuàng ","A","(VS)","be healthy and strong,beefy,robust,sturdy"
1055,"2771","講理","jiănglǐ ","A","(VS)","argue,reason,be reasonable,reasonable,listen to reason,argument"
1062,"0443","交錯","jiāocuò ","A","(VS)","interlock,crisscross"
1065,"1957","焦急","jiāojí ","A","(VS)","anxious,nettle,peeve,worried,vex,fuss,fretful"
1073,"0333","叫好","jiàohăo ","A","(VS)","applaud,shout ""Bravo!"""
1085,"1919","揭幕","jiēmù ","A","(VS)","inauguration,undrape,prologize,unveil,kick off,inaugurate"
1091,"2489","潔白","jiébái ","A","(VS)","pure"
1092,"2188","節儉","jiéjiăn ","A","(VS)","scrimp,economize,thrifty,husband,frugal,stint,retrench,pinch"
1095,"1988","結實","jiéshí ","A","(VS)","strong,solid,durable"
1096,"1987","結業","jiéyè ","A","(VS)","graduate"
1100,"2222","解渴","jiěkě ","A","(VS)","to quench thirst; to allay one's thirst; to assuage one's thirst; to relieve "
1106,"0878","屆","jiè","A","(VS)","fall due"
1116,"2392","緊湊","jǐncòu ","A","(VS)","compact; tight; terse; well-knit"
1117,"2391","緊密","jǐnmì ","A","(VS)","close together,inseparable,rapid and intense"
1119,"2825","謹慎","jǐnshèn ","A","(VS)","cautious,circumspect"
1127,"2035","進化","jìnhuà ","A","(VS)","evolve"
1128,"1401","晉級","jìnjí ","A","(VS)","rise in rank,be promoted"
1130,"2368","盡力","jìnlì ","A","(VS)","try one's best"
1134,"2385","精","jīng ","A","(VS)","perfect,excellent,refined,meticulous,precise,sharp,clever,shrewd"
1136,"2386","精光","jīngguāng ","A","(VS)","stark naked"
1138,"2969","驚惶","jīnghuáng ","A","(VS)","become alarmed/panic-stricken"
1139,"2192","經濟","jīngjì ","A","(VS)","economical,thrifty,of economic value"
1141,"2387","精明","jīngmíng ","A","(VS)","astute,shrewd"
1142,"2967","驚奇","jīngqí ","A","(VS)","wonder,be surprised/amazed"
1145,"2968","驚喜","jīngxǐ ","A","(VS)","be pleasantly surprised"
1146,"2970","驚險","jīngxiăn ","A","(VS)","breathtaking"
1148,"2389","精緻","jīngzhì ","A","(VS)","fine,exquisite,delicate"
1152,"2916","警覺","jǐngjué ","A","(VS)","awake"
1162,"2131","敬佩","jìngpèi ","A","(VS)","esteem,admire"
1171,"1891","就","jiù ","A","(VS)","(1)take advantage of, turn to profit;(2)approach, draw near, come close to"
1175,"1893","就緒","jiùxù ","A","(VS)","be in order, be ready"
1181,"0972","沮喪","jŭsàng","A","(VS)","depressed,disheartened"
1188,"1306","俱全","jùquán ","A","(VS)","complete in all varieties"
1194,"1991","絕跡","juéjī ","A","(VS)","die out,disappearance,die out,go away,die off,vanish,be stamped out,disappear"
1202,"0675","均衡","jūnhéng ","A","(VS)","balance"
1204,"0674","均勻","jūnyún ","A","(VS)","even,well-distributed"
1210,"2046","開放","kāifàng ","A","(VS)","open"
1212,"2060","開闊","kāikuò ","A","(VS)","widen"
1214,"2054","開幕","kāimù ","A","(VS)","open,inaugurate (meeting/etc.),raise curtain"
1226,"1611","康復","kāngfù ","A","(VS)","restore to health, recover"
1227,"2337","慷慨","kāngkăi ","A","(VS)","be generous/liberal/unselfish"
1235,"1224","科幻","kēhuàn ","A","(VS)","scientific and fictional"
1238,"0326","可觀","kěguān ","A","(VS)","considerable,sizable"
1240,"0325","可望","kěwàng ","A","(VS)","has been expected"
1241,"0323","可行","kěxíng ","A","(VS)","feasible"
1242,"0819","刻薄","kèbó ","A","(VS)","mean, ungenerous, carping, harsh"
1244,"0816","刻苦","kèkŭ ","A","(VS)","hard-working, self-sacrificing"
1249,"1007","空曠","kōngkuàng ","A","(VS)","open,wide,spacious"
1255,"1369","恐懼","kǒngjù ","A","(VS)","fear,dread"
1260,"0699","快活","kuàihuó ","A","(VS)","happy,cheerful"
1262,"0750","狂妄","kuángwàng ","A","(VS)","wild,presumptuous,arrogant"
1266,"0672","困擾","kùnrăo ","A","(VS)","perplex,puzzle"
1269,"1249","苦惱","kŭnăo ","A","(VS)","vexed,worried"
1275,"2444","寬廣","kuānguăng ","A","(VS)","broad,extensive,vast"
1276,"2445","寬闊","kuānkuò ","A","(VS)","broad,spacious"
1281,"2766","虧","kuī ","A","(VS)","in mocking sense"
1284,"2800","擴散","kuòsàn","A","(VS)","diffuse,proliferate"
1285,"2799","擴張","kuòzhāng ","A","(VS)","expand,enlarge,extend,dilate"
1293,"2850","懶惰","lănduò ","A","(VS)","lazy"
1294,"2851","懶散","lănsàn","A","(VS)","laze,laze about,laze around,indolent"
1299,"1850","勞改","láogăi ","A","(VS)","to reform through labor"
1300,"1851","勞累","láolèi ","A","(VS)","tire sb."
1311,"2276","雷同","léitóng ","A","(VS)","duplicate,similar,duplication"
1317,"0645","冷門","lěngmén ","A","(VS)","not in popular"
1318,"0647","冷清","lěngqīng ","A","(VS)","solitary"
1321,"2640","罹難","línàn","A","(VS)","die in disaster,die in accident,die in a disaster,die in an accident,be murdered"
1327,"2810","禮貌","lǐmào ","A","(VS)","have good manners,polite"
1328,"1721","理性","lǐxìng ","A","(VS)","rational"
1330,"1723","理智","lǐzhì ","A","(VS)","rational,sagacious,wise"
1333,"0804","例外","lìwài ","A","(VS)","excepted"
1336,"0433","立即","lìjí ","A","(VS)","immediate,prompt"
1342,"0435","立體","lìtǐ ","A","(VS)","three-dimensional,stereoscopic"
1347,"1807","連帶","liándài ","A","(VS)","connected"
1348,"2103","廉價","liánjià ","A","(VS)","low-priced,cheap"
1349,"2104","廉潔","liánjié ","A","(VS)","incorruptible,upright"
1361,"2668","遼闊","liáokuò ","A","(VS)","vast,extensive"
1366,"0470","列入","lièrù ","A","(VS)","be listed/placed"
1370,"2759","臨床","línchuáng ","A","(VS)","clinical"
1373,"2980","靈","líng ","A","(VS)","accurate,right (of prediction/etc.)"
1375,"2982","靈驗","língyàn ","A","(VS)","efficient,effective"
1377,"2433","領會","lǐnghuì ","A","(VS)","understand, comprehend, grasp"
1378,"2431","領悟","lǐngwù ","A","(VS)","comprehend, grasp"
1383,"1183","流傳","liúchuán ","A","(VS)","spread,circulate,hand down"
1386,"1177","流失","liúshī ","A","(VS)","run off,be washed away"
1393,"2953","籠罩","lóngzhào ","A","(VS)","envelop,shroud"
1396,"2358","漏","lòu","A","(VS)","(1)leak out,divulge,leak;(2)be missing,leave out"
1412,"1703","淪陷","lúnxiàn ","A","(VS)","fall into enemy hands"
1415,"2942","囉嗦","lōusuō","A","(VS)","yak,bothersome"
1418,"2205","落得","luòde ","A","(VS)","get, end/result in"
1419,"2206","落魄","luòtuò","A","(VS)","sink,abject"
1421,"2207","落選","luòxuăn ","A","(VS)","wash out,lose an election,fail to be elected"
