"拼音排序","編號","詞彙","拼音","等級","詞類","英文解釋"
1162,"0291","外面","wàimiàn ","B","(N)","outside, exterior"
1163,"0292","外套","wàitào ","B","(N)","overcoat"
1164,"0290","外文","wàiwén ","B","(N)","foreign language"
1165,"0294","外語","wàiyŭ ","B","(N)","foreign language"
1170,"0996","晚","wăn ","B","(N)","evening, night"
1172,"1226","碗","wăn ","B","(N)","bowl"
1174,"1002","晚餐","wăncān ","B","(N)","dinner, supper"
1175,"1000","晚飯","wănfàn ","B","(N)","supper, dinner"
1176,"1001","晚會","wănhuì ","B","(N)","evening entertainment/party"
1177,"0998","晚上","wănshàng ","B","(N)","evening"
1180,"1324","網球","wăngqiú ","B","(N)","tennis, tennis ball"
1187,"0612","味道","wèidào ","B","(N)","taste, flavor, smell, odor"
1188,"0319","未來","wèilái ","B","(N)","future"
1190,"0491","位子","wèizi ","B","(N)","seat, place"
1192,"1554","文化","wénhuà ","B","(N)","culture, civilization, education, literacy"
1193,"0188","文學","wénxué ","B","(N)","literature"
1194,"0186","文字","wénzì ","B","(N)","characters, script, writing, written language, writing style/phraseology"
1195,"0187","文章","wénzhāng ","B","(N)","essay, article, literary works, writings"
1197,"0959","問題","wèntí ","B","(N)","problem/question"
1198,"0531","我","wǒ ","B","(N)","I, self"
1199,"0532","我們","wǒmen ","B","(N)","we, us"
1201,"0736","屋子","wūzi ","B","(N)","house"
1204,"0164","午餐","wŭcān ","B","(N)","lunch"
1205,"0163","午飯","wŭfàn ","B","(N)","lunch"
1206,"0486","西","xī ","B","(N)","west"
1207,"0489","西邊","xībiān  ","B","(N)","west side"
1208,"0488","西餐","xīcān","B","(N)","Western-style food, western-style food, western food"
1209,"0487","西瓜","xīguā ","B","(N)","watermelon"
1211,"0521","希望","xīwàng ","B","(N)","hope, wish"
1212,"1030","習慣","xíguàn ","B","(N)","habit"
1216,"0768","洗手間","xǐshǒujiān ","B","(N)","toilet"
1217,"0769","洗衣機","xǐyījī ","B","(N)","washing machine"
1229,"0050","下面","xiàmiàn ","B","(N)","under, below"
1231,"0849","夏天","xiàtiān ","B","(N)","summer, summertime"
1232,"0044","下午","xiàwŭ ","B","(N)","afternoon"
1236,"0358","先生","xiānshēng ","B","(N)","mister, Mr., gentleman, sir, husband"
1237,"1014","現代","xiàndài ","B","(N)","modern times, contemporary age"
1238,"1015","現在","xiànzài ","B","(N)","now, right now"
1240,"1159","鄉下","xiāngxià ","B","(N)","countryside"
1242,"1383","箱子","xiāngzi ","B","(N)","chest, box, case, trunk"
1245,"1196","想法","xiăngfă ","B","(N)","idea"
1248,"0882","消息","xiāoxí ","B","(N)","news, information"
1250,"0097","小孩(子/兒)","xiăohái(zi/ér) ","B","(N)","child"
1251,"0095","小姐","xiăojiě ","B","(N)","Miss"
1252,"0096","小朋友","xiăopéngyǒu ","B","(N)","children, little boy/girl, child (adult address to child)"
1253,"0098","小時","xiăoshí ","B","(N)","hour"
1254,"0100","小說","xiăoshuō ","B","(N)","novel, short story"
1255,"0099","小偷","xiăotōu ","B","(N)","thief, burglar"
1257,"0101","小學","xiăoxué ","B","(N)","primary school, elementary school"
1260,"0906","笑話","xiàohuà ","B","(N)","joke"
1261,"0877","校長","xiàozhăng ","B","(N)","principal / head of a school, head-master"
1264,"1405","鞋(子)","xié(zi) ","B","(N)","shoes"
1269,"0179","心","xīn ","B","(N)","heart"
1272,"1203","新年","xīnnián ","B","(N)","New Year"
1273,"0180","心情","xīnqíng ","B","(N)","mood, frame/state of mind"
1274,"1204","新聞","xīnwén ","B","(N)","news"
1275,"0712","信","xìn ","B","(N)","letter, mail, message"
1277,"0716","信封","xìnfēng ","B","(N)","envelope"
1278,"0717","信箱","xìnxiāng ","B","(N)","letter box, mailbox, post-office box"
1279,"0714","信心","xìnxīn ","B","(N)","confidence, faith"
1280,"0715","信用卡","xìnyòngkă ","B","(N)","credit card"
1281,"0758","星(星)","xīng(xing) ","B","(N)","stars"
1282,"0759","星期","xīngqí ","B","(N)","week"
1283,"0761","星期日","xīngqírì ","B","(N)","Sunday"
1284,"0760","星期天","xīngqítiān ","B","(N)","Sunday"
1287,"0623","姓","xìng ","B","(N)","surname, family/clan name"
1288,"0624","姓名","xìngmíng ","B","(N)","full name"
1289,"1425","興趣","xìngqù ","B","(N)","interest"
1290,"0241","兄弟","xiōngdì ","B","(N)","brother(s)"
1293,"1346","需要","xūyào ","B","(N)","need, want, require, demand"
1297,"1435","選擇","xuănzé ","B","(N)","a choice, selection, option"
1299,"1412","學費","xuéfèi ","B","(N)","school tuition fees"
1300,"1411","學期","xuéqí ","B","(N)","school term, semester"
1301,"1408","學生","xuéshēng ","B","(N)","student"
1303,"1409","學校","xuéxiào ","B","(N)","school, educational institution"
1304,"1062","雪","xuě ","B","(N)","snow"
1306,"0220","牙","yá ","B","(N)","tooth"
1307,"0222","牙齒","yáchǐ ","B","(N)","tooth"
1308,"0221","牙刷","yáshuā ","B","(N)","toothbrush"
1310,"0808","要求","yāoqiú ","B","(N)","request, demand"
1313,"1508","藥","yào ","B","(N)","medicine"
1315,"1548","鑰匙","yàoshi ","B","(N)","key"
1317,"1547","鹽","yán ","B","(N)","salt"
1318,"0783","研究","yánjiù ","B","(N)","study, research"
1320,"1505","顏色","yánsè ","B","(N)","color"
1322,"1023","眼睛","yănjīng ","B","(N)","eyes"
1323,"1024","眼鏡","yănjìng ","B","(N)","glasses, spectacles"
1324,"0471","羊","yáng ","B","(N)","sheep, goat"
1325,"1171","陽光","yángguāng ","B","(N)","sunlight, sunshine"
1328,"1369","樣子","yàngzi ","B","(N)","appearance, shape"
1329,"1221","爺爺","yéye ","B","(N)","grandfather, Grandpa"
1333,"0617","夜","yè ","B","(N)","night, evening"
1334,"0618","夜裡/裏","yèlǐ ","B","(N)","at night"
1336,"0485","衣服","yīfú ","B","(N)","clothes, clothing"
1337,"1496","醫生","yīshēng ","B","(N)","doctor"
1338,"1497","醫院","yīyuàn ","B","(N)","hospital"
1344,"0003","一下子/兒","yíxiàzi/ér ","B","(N)","in a short while"
1347,"0233","以後","yǐhòu ","B","(N)","hereafter, afterward"
1350,"0231","以前","yǐqián ","B","(N)","before, formerly, previously"
1353,"1095","椅子","yǐzi ","B","(N)","chair"
1358,"0012","一會兒","yìhuǐér ","B","(N)","a moment, a short while"
1359,"1189","意見","yìjiàn ","B","(N)","idea, view, opinion, suggestion"
1361,"1190","意思","yìsi ","B","(N)","meaning, idea, definition"
1365,"1061","陰天","yīntiān ","B","(N)","overcast sky, cloudy day"
1367,"0820","音樂","yīnyuè ","B","(N)","music"
1368,"1344","銀行","yínháng ","B","(N)","bank"
1369,"1175","飲料","yǐnliào ","B","(N)","drink, beverage"
1372,"0803","英文","yīngwén ","B","(N)","English (language)"
1373,"1362","影響","yǐngxiăng ","B","(N)","influence"
1375,"0672","油","yóu ","B","(N)","oil"
1376,"1157","郵局","yóujú ","B","(N)","post office"
1377,"1158","郵票","yóupiào  ","B","(N)","postage stamp"
1380,"1101","游泳池","yóuyǒngchí ","B","(N)","swimming pool"
1394,"0272","右","yòu ","B","(N)","right side"
1395,"0274","右邊","yòubiān ","B","(N)","right-hand side, the right"
1396,"0273","右手","yòushǒu ","B","(N)","right hand"
1400,"1063","魚(兒)","yú(ér)","B","(N)","fish"
1403,"0705","雨","yŭ ","B","(N)","rain"
1404,"1330","語法","yŭfă ","B","(N)","grammar"
1405,"0707","雨傘","yŭsăn ","B","(N)","umbrella"
1406,"0706","雨天","yŭtiān ","B","(N)","rainy day"
1407,"1329","語言","yŭyán ","B","(N)","language"
1411,"0326","玉米","yùmǐ ","B","(N)","maize, (Indian) corn"
1413,"1172","雲","yún ","B","(N)","cloud"
1414,"1262","運動","yùndòng ","B","(N)","sport, exercise"
1418,"1184","圓","yuán ","B","(N)","circle"
1421,"0837","原因","yuányīn ","B","(N)","cause, reason"
1424,"0927","院子","yuànzi ","B","(N)","yard"
1426,"0200","月","yuè ","B","(N)","moon; month"
1429,"0201","月亮","yuèliàng ","B","(N)","moon"
1438,"0452","早餐","zăocān ","B","(N)","breakfast"
1439,"0451","早飯","zăofàn ","B","(N)","breakfast"
1440,"0448","早上","zăoshàng ","B","(N)","morning"
1441,"0450","早晚","zăowăn ","B","(N)","morning and evening, early or late"
1448,"1253","資料","zīliào ","B","(N)","data"
1449,"0427","字","zì ","B","(N)","character"
1450,"0428","字典","zìdiăn ","B","(N)","dictionary, thesaurus"
1451,"0480","自己","zìjǐ ","B","(N)","oneself"
1452,"1237","自行車","zìxíngchē  ","B","(N)","bicycle"
1454,"0482","自由","zìyóu ","B","(N)","freedom, liberty"
1458,"1464","總統","zǒngtǒng ","B","(N)","president"
1459,"0572","足球","zúqiú ","B","(N)","soccer, football"
1460,"1353","嘴","zuǐ ","B","(N)","mouth"
1461,"1354","嘴巴","zuǐbā ","B","(N)","mouth"
1464,"1071","最後","zuìhòu ","B","(N)",
1465,"1072","最後","zuìhòu ","B","(N)","finally, in the end/the very last"
1466,"1070","最近","zuìjìn ","B","(N)","recently, lately"
1467,"0762","昨天","zuótiān ","B","(N)","yesterday"
1468,"0302","左","zuǒ ","B","(N)","left"
1469,"0304","左邊","zuǒbiān ","B","(N)","left"
1470,"0303","左手","zuǒshǒu ","B","(N)","left hand"
1478,"0495","作業","zuòyè ","B","(N)","school assignment, work, task, operation, production"
1480,"0902","站","zhàn ","B","(N)","( train, bus ) station"
1492,"1217","照片","zhàopiàn ","B","(N)","photo, picture"
1494,"1219","照相機","zhàoxiàngjī ","B","(N)","camera"
1497,"1049","這邊","zhèbiān ","B","(N)","this side, here"
1498,"1045","這兒","zhèer","B","(N)","here"
1499,"1046","這裡/裏","zhèlǐ ","B","(N)","here"
1519,"0907","紙","zhǐ ","B","(N)","paper"
1524,"1524","鐘","zhōng ","B","(N)","bell, clock"
1526,"0135","中餐","zhōngcān ","B","(N)","Chinese meal/food; lunch"
1527,"0133","中飯","zhōngfàn ","B","(N)","midday meal, lunch"
1528,"0132","中間","zhōngjiān ","B","(N)","between, among, in the middle of"
1529,"1525","鐘頭","zhōngtóu ","B","(N)","hour"
1530,"0131","中文","zhōngwén ","B","(N)","Chinese language"
1531,"0129","中午","zhōngwŭ ","B","(N)","noon"
1532,"0130","中心","zhōngxīn ","B","(N)","center, heart, central point"
1533,"0134","中學","zhōngxué ","B","(N)","middle school"
1538,"1151","週/周末","zhōumò ","B","(N)","weekend"
1539,"1397","豬","zhū ","B","(N)","pig"
1540,"1398","豬肉","zhūròu ","B","(N)","pork"
1542,"0227","主人","zhŭrén ","B","(N)","master, host, owner"
1543,"0228","主任","zhŭrèn ","B","(N)","director, head, chair"
1545,"0230","主意","zhŭyì ","B","(N)","idea, plan, decision, definite view"
1552,"0880","桌(子)","zhuō(zi) ","B","(N)","table"
4,"2118","愛滋病","àizībìng ","A","(N)","AIDS"
12,"1413","案件","ànjiàn ","A","(N)","a legal case,a police case"
14,"1414","案情","ànqíng ","A","(N)","details of a case"
15,"1412","案子","ànzi ","A","(N)","case (of law/etc.)"
19,"0026","八卦","bāguà ","A","(N)","Eight Trigrams (of {Book of Changes})"
20,"0025","八字","bāzì ","A","(N)","character for eight, birthdate characters used in fortune-telling"
23,"0709","把手","băshǒu ","A","(N)","handle, grip"
24,"0427","白皮書","báipíshū ","A","(N)","white paper/book"
27,"1450","班車","bānchē ","A","(N)","regular bus (service)"
31,"0317","半成品","bànchéngpǐn ","A","(N)","semi-finished products"
32,"0318","半島","bàndăo ","A","(N)","peninsula"
33,"0319","半導體","bàndăotǐ ","A","(N)","IC;semiconductor"
36,"0315","包袱","bāofú ","A","(N)","cloth wrapper,burden,bundle wrapped in cloth"
38,"2895","寶","băo ","A","(N)","treasure"
39,"1060","保安","băoān ","A","(N)","ensure safety (for workers),ensure public security,public_security,protection,ensure safety"
43,"1066","保齡球","băolíngqiú ","A","(N)","bowling (balls)"
45,"1062","保姆","băomŭ ","A","(N)","nursemaid, baby sitter"
47,"2896","寶石","băoshí ","A","(N)","precious stone,gem"
52,"1872","報表","bàobiăo ","A","(N)","forms for reporting statistics/etc."
53,"1876","報酬","bàochóu ","A","(N)","reward,remuneration,pay"
55,"0915","抱負","bàofù ","A","(N)","aspiration,ambition"
58,"1877","報價","bàojià ","A","(N)","quotation"
59,"1871","報刊","bàokān ","A","(N)","press,periodical publications,newspapers and periodicals"
61,"1878","報應","bàoyìng ","A","(N)","retribution, judgment"
62,"2478","暴雨","bàoyŭ ","A","(N)","torrential rain, cloudburst"
63,"1874","報章","bàozhāng","A","(N)","newspapers"
64,"2181","碑","bēi ","A","(N)","stone stele"
67,"0760","貝殼","bèiké ","A","(N)","clamshell"
68,"1299","倍數","bèishù ","A","(N)","multiple"
70,"1238","背心","bèixīn ","A","(N)","sleeveless garment,vest"
71,"1772","被子","bèizi ","A","(N)","quilt"
74,"0385","本身","běnshēn ","A","(N)","itself,oneself,per se"
75,"0386","本事","běnshì ","A","(N)","skill,ability"
76,"0384","本位","běnwèi ","A","(N)","(the viewpoint of) one's own job; the position; the department or line of work"
77,"0387","本性","běnxìng ","A","(N)","natural instincts,nature,inherent quality"
78,"0388","本質","běnzhí","A","(N)","essence,nature,intrinsic quality"
81,"2435","鼻孔","bíkǒng ","A","(N)","nostril"
82,"2436","鼻涕","bítì ","A","(N)","nasal mucus"
83,"1984","筆畫","bǐhuà ","A","(N)","strokes of Ch. character"
84,"1985","筆錄","bǐlù ","A","(N)","notes, record,[Formal] to take down in writing "
85,"0239","比率","bǐlǜ ","A","(N)","ratio,rate"
88,"0238","比重","bǐzhòng ","A","(N)","proportion,specific gravity"
96,"1732","畢生","bìshēng ","A","(N)","all one's life, lifetime"
99,"2334","幣值","bìzhí ","A","(N)","currency value"
101,"2514","編輯","biānjí ","A","(N)","edit,compile"
102,"2871","邊界","biānjiè ","A","(N)","boundary,border"
104,"2872","邊緣","biānyuán ","A","(N)","edge,fringe,brink,margin,borderline"
106,"2510","編制","biānzhì ","A","(N)","authorized staff/force"
109,"1564","匾額","biăné ","A","(N)","horizontal inscribed board"
111,"1055","便","biàn ","A","(N)","convenience "
113,"2962","變革","biàngé ","A","(N)","change,revolution"
121,"2481","標籤","biāoqiān ","A","(N)","label"
122,"2480","標語","biāoyŭ ","A","(N)","slogan, poster"
128,"0649","別墅","biéshù ","A","(N)","villa"
129,"0643","兵","bīng ","A","(N)","soldier,army,troops,military,pawn in Ch. chess"
130,"2420","賓館","bīnguăn ","A","(N)","guesthouse"
131,"1171","柄","bǐng ","A","(N)","handle,stem (of flower/etc.)"
132,"1452","病床","bìngchuáng ","A","(N)","hospital bed,sickbed"
134,"1454","病菌","bìngjùn ","A","(N)","pathogenic bacteria, germs"
136,"1453","病情","bìngqíng ","A","(N)","patient's condition"
142,"0959","波浪","bōlàng ","A","(N)","wave"
147,"0104","不動產","búdòngchăn ","A","(N)","real estate"
158,"1337","哺乳動物","bŭrŭdòngwù ","A","(N)","mammal"
161,"0729","步調","bùdiào ","A","(N)","pace,step,tempo"
171,"1822","部落","bùluò ","A","(N)","tribe"
177,"0730","步驟","bùzòu","A","(N)","step,measure,move"
181,"2011","裁縫","cáiféng ","A","(N)","tailor, dressmaker"
183,"1501","財團","cáituán ","A","(N)","a consortium,a syndicate,big business,a money clique"
185,"1500","財政","cáizhèng ","A","(N)","finance"
186,"0085","才智","cáizhì ","A","(N)","brilliance"
188,"1656","採光","căiguāng ","A","(N)","lighting"
192,"2690","餐具","cānjù ","A","(N)","tableware,dinner service/set"
193,"1566","參謀","cānmóu ","A","(N)","staff officer"
201,"2409","蒼蠅","cāngyíng ","A","(N)","fly"
203,"1491","草案","căoàn ","A","(N)","a draft,a draft plan,a protocol,an outline"
204,"1493","草叢","căocóng ","A","(N)","thick growth of grass"
206,"1494","草藥","căoyào ","A","(N)","medicinal herbs"
210,"2016","詞彙","cíhuì ","A","(N)","vocabulary,words and phrases"
214,"0570","此刻","cǐkè ","A","(N)","this moment, now, at present"
235,"0530","存貨","cúnhuò ","A","(N)","goods in stock, existing stock"
238,"1648","措施","cuòshī ","A","(N)","measure,step"
239,"1360","差額","chāé ","A","(N)","difference (in amount); balance; margin; odds "
240,"1910","插曲","chāqŭ ","A","(N)","theatrical interlude, songs in films/plays"
242,"1495","茶具","chájù ","A","(N)","tea set"
245,"2824","蟬","chán","A","(N)","cicada"
248,"1729","產物","chănwù ","A","(N)","outcome,result; product"
249,"1730","產值","chănzhí ","A","(N)","value of output"
251,"2200","腸","cháng ","A","(N)","intestines"
253,"1869","場次","chăngcì ","A","(N)","the number of showings of a film, play, etc."
254,"1870","場面","chăngmiàn ","A","(N)","scene,spectacle,occasion,appearance,scope"
256,"1570","唱腔","chàngqiāng ","A","(N)","(of Chinese opera) music for voices in a Chinese opera "
262,"0767","車輛","chēliàng ","A","(N)","vehicle,car"
263,"0766","車廂","chēxiāng ","A","(N)","railway carriage/car"
268,"2311","塵土","chéntŭ ","A","(N)","dust"
270,"2377","稱號","chēnghào ","A","(N)","title, name, designation"
275,"0547","成敗","chéngbài ","A","(N)","success or failure"
278,"0543","成見","chéngjiàn ","A","(N)","preconceived idea,prejudice"
280,"0897","承諾","chéngnuò ","A","(N)","promise"
281,"0544","成品","chéngpǐn ","A","(N)","end/finished product"
283,"1980","程式","chéngshì ","A","(N)","program,form,pattern,formula"
284,"0546","成效","chéngxiào ","A","(N)","effect,result"
286,"2231","誠心","chéngxīn ","A","(N)","sincere desire, wholeheartedness"
288,"0542","成衣","chéngyī ","A","(N)","tailoring, ready-made clothes"
289,"0545","成員","chéngyuán ","A","(N)","member"
300,"0571","池子","chízi ","A","(N)","pond, big bathhouse pool, dance floor, front rows in theater"
308,"2523","衝突","chōngtú ","A","(N)","conflict,clash"
317,"2120","愁","chóu ","A","(N)","sorrow"
318,"0133","仇","chóu ","A","(N)","enemy, foe, hatred, enmity, Surname"
319,"0134","仇恨","chóuhèn ","A","(N)","hatred,enmity"
323,"0297","出發點","chūfādiăn ","A","(N)","starting point"
326,"0299","出路","chūlù ","A","(N)","way out,outlet"
331,"0293","出品","chūpǐn ","A","(N)","product"
332,"1021","初期","chūqí ","A","(N)","initial stage, early days"
338,"0295","出息","chūxí ","A","(N)","promise, prospect, future"
341,"2559","鋤頭","chútóu ","A","(N)","hoe"
344,"1768","處方","chŭfāng ","A","(N)","prescription"
345,"1766","處分","chŭfèn ","A","(N)","punishment"
347,"1771","處境","chŭjìng ","A","(N)","situation (usu. unfavorable)"
350,"1765","處女","chùnǚ ","A","(N)","virgin"
354,"2077","傳奇","chuánqí ","A","(N)","legend"
358,"1761","船隻","chuánzhī ","A","(N)","boat,ship"
364,"1846","創傷","chuāngshāng ","A","(N)","wound, trauma"
382,"0374","打手","dăshǒu ","A","(N)","hatchet man, goon"
384,"0062","大便","dàbiàn ","A","(N)","the stool; feces "
385,"0066","大道","dàdào ","A","(N)","wide road"
386,"0064","大隊","dàduì ","A","(N)","a group of people"
387,"0067","大選","dàxuăn ","A","(N)","general election"
388,"0065","大意","dàyì ","A","(N)","gist,general idea"
392,"0237","歹徒","dăitú ","A","(N)","an evildoer, an outlaw"
401,"1862","單價","dānjià ","A","(N)","unit price"
402,"1863","單據","dānjù ","A","(N)","documentary evidence in trade (e.g., receipts/vouchers)"
404,"1861","單行道","dānxíngdào ","A","(N)","one-way street"
405,"2753","膽","dăn ","A","(N)","gallbladder, courage, bravery, audacity, internal parts"
406,"2754","膽固醇","dăngùchún ","A","(N)","cholesterol, cholesterin"
408,"1686","淡水","dànshuǐ ","A","(N)","fresh water"
411,"2173","當代","dāngdài ","A","(N)","the present age"
412,"2175","當局","dāngjú ","A","(N)","(appropriate/concerned) authorities"
413,"2176","當前","dāngqián ","A","(N)","before/facing one, the present, here and now"
415,"2920","黨派","dăngpài ","A","(N)","factions,parties,cliques"
416,"2921","黨員","dăngyuán ","A","(N)","Party member"
418,"0061","大使","dàshǐ ","A","(N)","ambassador"
420,"2590","導師","dăoshī ","A","(N)","tutor,teacher,supervisor"
421,"2591","導遊","dăoyóu ","A","(N)","tourist guide"
422,"1359","島嶼","dăoyŭ ","A","(N)","island,isle"
428,"2254","道士","dàoshì ","A","(N)","Daoist priest"
431,"2257","道義","dàoyì ","A","(N)","morality and justice"
434,"2630","燈火","dēnghuǒ ","A","(N)","lights"
435,"2631","燈籠","dēnglóng ","A","(N)","lantern, lamp"
443,"0881","底片","dǐpiàn ","A","(N)","negative,photographic plate"
446,"0510","地表","dìbiăo ","A","(N)","earth's surface"
447,"0509","地步","dìbù ","A","(N)","condition,situation,state,extent"
449,"0512","地勢","dìshì ","A","(N)","1.terrain; geography (of); topography; the lay of the land "
450,"0691","弟兄","dìxiōng ","A","(N)","brother,soldiers,buddy,brothers,frater,frere,Brother"
451,"0511","地域","dìyù ","A","(N)","region,district"
452,"0513","地獄","dìyù ","A","(N)","hell,inferno"
454,"0514","地質","dìzhí ","A","(N)","geology"
455,"0508","地主","dìzhŭ ","A","(N)","landlord,host"
457,"0814","典型","diănxíng ","A","(N)","typical case,model,type"
459,"2795","點子","diănzi ","A","(N)","idea"
461,"2279","電工","diàngōng ","A","(N)","electrical engineering, electrician"
463,"2278","電力","diànlì ","A","(N)","electric power"
464,"2280","電流","diànliú ","A","(N)","electric current"
465,"2282","電器","diànqì ","A","(N)","electrical equipment/appliance"
466,"2281","電視劇","diànshìjù ","A","(N)","TV play"
467,"2283","電壓","diànyā ","A","(N)","voltage"
471,"0485","吊橋","diàoqiáo","A","(N)","suspension bridge, drawbridge"
478,"0872","定額","dìngé ","A","(N)","quota"
480,"0871","定義","dìngyì ","A","(N)","definition"
482,"1562","動機","dòngjī ","A","(N)","motif,need,reason,instance,ground,incentive,signal,intention,motive,motivation,inducement,cause"
484,"1563","動靜","dòngjìng ","A","(N)","movement,activity"
485,"1556","動力","dònglì ","A","(N)","motivity,(motive) power,wheel,(motive) power/force,agency,vector,dynamics,force,motive_power,momentum,power"
487,"1559","動脈","dòngmài ","A","(N)","artery"
488,"1561","動態","dòngtài ","A","(N)","situation,the movement (in a certain sphere of human activity),development,trend,trends;dynamic state,dynamic"
489,"1557","動向","dòngxiàng ","A","(N)","trend,tendency"
490,"1186","洞穴","dòngxuè ","A","(N)","cave,cavern"
495,"1535","鬥志","dòuzhì ","A","(N)","fighting spirit"
499,"2956","讀物","dúwù ","A","(N)","reading matter"
503,"2541","賭場","dŭchăng ","A","(N)","gambling house, casino"
507,"1114","度量衡","dùliánghéng ","A","(N)","weights and measures"
513,"2330","對比","duìbǐ ","A","(N)","ratio,correlation"
514,"2062","隊伍","duìwŭ ","A","(N)","troops,ranks,contingent"
521,"0520","多寡","duōguă ","A","(N)","number,amount"
523,"0519","多媒體","duōméitǐ ","A","(N)","multi-media"
532,"1901","惡意","èyì ","A","(N)","malice, evil intentions"
533,"1372","恩人","ēnrén ","A","(N)","benefactor, patron"
534,"1373","恩怨","ēnyuàn ","A","(N)","feeling of gratitude or enmity"
535,"1374","恩情","ēnqíng ","A","(N)","grace, favor"
538,"0811","兒女","érnǚ ","A","(N)","sons and daughters,children,young males and females"
539,"0586","耳光","ěrguāng ","A","(N)","box on the ears, slap on the face"
549,"0964","法官","făguān ","A","(N)","judge,justice"
550,"0961","法令","fălìng ","A","(N)","laws,decrees"
551,"0960","法人","fărén ","A","(N)","legal/juridical/corporate person"
552,"0966","法則","făzé ","A","(N)","standard method,binding agreement,formula"
553,"0965","法治","făzhì ","A","(N)","rule of law"
554,"0962","法制","făzhì ","A","(N)","legal system/institutions, legality"
560,"2859","藩籬","fánlí ","A","(N)","hedge, fence"
572,"0226","方位","fāngwèi ","A","(N)","position,direction,points of the compass,bearing"
573,"0225","方向盤","fāngxiàngpán ","A","(N)","steering wheel"
574,"0227","方針","fāngzhēn ","A","(N)","policy,guiding principle"
593,"1290","飛彈","fēidàn ","A","(N)","missile,stray bullet"
598,"1011","肥料","féiliào ","A","(N)","fertilizer,manure"
604,"2458","廢墟","fèixū ","A","(N)","ruins"
605,"1010","肺炎","fèiyán ","A","(N)","pneumonia"
609,"0156","分寸","fēncùn ","A","(N)","judgement for propriety (in speech, behavior, etc.); a measure "
622,"0155","分子","fēnzǐ ","A","(N)","molecule"
623,"2442","墳","fén ","A","(N)","grave, tomb"
626,"2730","糞","fèn","A","(N)","excrement, dung, droppings"
627,"0167","分量","fènliàng ","A","(N)","weight"
629,"1285","風暴","fēngbào ","A","(N)","windstorm,tempest"
631,"1286","風潮","fēngcháo ","A","(N)","agitation,unrest"
632,"1279","風化","fēnghuà ","A","(N)","morals and manners,the decency demanded by a society"
633,"1281","風光","fēngguāng ","A","(N)","scene,view,sight"
635,"1278","風力","fēnglì ","A","(N)","wind force/power"
636,"2561","鋒面","fēngmiàn ","A","(N)","frontal surface"
638,"1284","風尚","fēngshàng ","A","(N)","prevailing fashion"
641,"1280","風水","fēngshuǐ ","A","(N)","landscape geomancy"
642,"1109","封條","fēngtiáo ","A","(N)","a strip of paper used for sealing,closure,paper strip seal,paper strip used for sealing"
644,"2732","縫","fèng ","A","(N)","seam,crack,crevice,fissure"
647,"0624","佛經","fójīng ","A","(N)","Buddhist scripture/sutra"
648,"0625","佛像","fóxiàng ","A","(N)","figure/image of Buddha"
654,"1894","幅度","fúdù ","A","(N)","range,scope,extent"
656,"1072","俘虜","fúlŭ ","A","(N)","a captive; a prisoner "
657,"2373","福氣","fúqì ","A","(N)","happy lot, good fortune"
658,"2656","輻射","fúshè ","A","(N)","radiation"
659,"0940","服飾","fúshì ","A","(N)","dress and personal adornment"
663,"0926","斧頭","fŭtóu ","A","(N)","axe, hatchet"
671,"1886","富貴","fùguì ","A","(N)","wealth and honor/rank"
673,"1599","婦人","fùrén ","A","(N)","married woman"
685,"2044","鈣","gài ","A","(N)","calcium"
688,"2147","概況","gàikuàng ","A","(N)","general situation,survey"
693,"2115","感觸","gănchù ","A","(N)","thoughts and feelings"
696,"2113","感受","gănshòu ","A","(N)","perception,sentiment,mood"
697,"2394","綱領","gānglǐng ","A","(N)","program,guiding principle"
699,"2678","鋼鐵","gāngtiě ","A","(N)","iron and steel"
700,"1609","崗位","găngwèi ","A","(N)","post,station"
701,"1533","高見","gāojiàn ","A","(N)","your idea/opinion"
702,"1534","高壓","gāoyā ","A","(N)","high pressure,high voltage/tension,coercion,tyranny"
705,"1485","胳膊","gēbo","A","(N)","arm"
707,"0997","疙瘩","gēda","A","(N)","swelling, pimple, lump, knot"
709,"2794","鴿子","gēzi ","A","(N)","pigeon,dove"
711,"2274","隔閡","géhé ","A","(N)","1.estrangement; misunderstanding 2.a barrier; a gap"
712,"1420","格局","géjú ","A","(N)","pattern,setup,structure"
713,"1419","格式","géshì ","A","(N)","a style,a format,the form of characters or letters"
716,"0487","各界","gèjiè ","A","(N)","all walks of life"
717,"1308","個體","gètǐ ","A","(N)","individual"
718,"0486","各自","gèzì ","A","(N)","each,respective,oneself"
721,"2240","跟前","gēnqián ","A","(N)","the front of;presence"
722,"1415","根源","gēnyuán ","A","(N)","source,origin,root"
723,"1480","耕地","gēngdì ","A","(N)","cultivated land"
725,"0084","弓","gōng ","A","(N)","bow, bend, arch"
727,"0146","公安","gōngān ","A","(N)","public security"
728,"0079","工地","gōngdì ","A","(N)","building/construction site"
729,"1347","宮殿","gōngdiàn ","A","(N)","palace"
732,"0151","公費","gōngfèi ","A","(N)","public/state expense,bursary,public expense,state expense,scholarship"
733,"0153","公會","gōnghuì ","A","(N)","professional club"
737,"0313","功勞","gōngláo ","A","(N)","contribution,credit,merit"
739,"0145","公民","gōngmín ","A","(N)","citizen"
741,"0147","公事","gōngshì ","A","(N)","public affairs, official business/duties"
743,"0144","公文","gōngwén ","A","(N)","official document"
744,"0149","公務","gōngwù ","A","(N)","public affairs, official business"
